,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_pos_score,tweet_neu_score,tweet_neg_score
346,BBC News (World),"RT @BBCSteveR: Today’s pro-Kremlin press portrays Russia as a strong country (Putin on the world stage, “naval power growing”). Other paper…",Fri Nov 15 10:46:40 +0000 2019,0.5106,0.148,0.852,0.0
347,BBC News (World),Bolivia crisis: Morales 'should be prosecuted' upon return https://t.co/svPHbmdvap,Fri Nov 15 10:36:12 +0000 2019,-0.7717,0.0,0.511,0.489
348,BBC News (World),Israel-Gaza ceasefire strained by rockets and air strikes https://t.co/oQKXJQIjZX,Fri Nov 15 09:46:24 +0000 2019,-0.6369,0.0,0.574,0.426
349,BBC News (World),How did Vodafone lose $7bn in India in just one quarter? https://t.co/BVGU1bqbTO,Fri Nov 15 09:40:36 +0000 2019,-0.4019,0.0,0.803,0.197
350,BBC News (World),Chile singer exposes breasts in protest at Latin Grammys https://t.co/d5OnfFhx1J,Fri Nov 15 09:33:06 +0000 2019,-0.3612,0.0,0.696,0.304
351,BBC News (World),Maria Bailey: Swing fall case TD deselected by Fine Gael https://t.co/KtJwG50xG9,Fri Nov 15 09:08:33 +0000 2019,0.2023,0.153,0.847,0.0
352,BBC News (World),"RT @BBCMaryam: A new study suggests long meetings at work are more about ‘therapy rather than solutions’, we want to know, do you think mee…",Fri Nov 15 07:39:55 +0000 2019,0.0772,0.053,0.947,0.0
353,BBC News (World),RT @BBCWorld: Hong Kong protests: Man dies amid clashes https://t.co/q3mddmLWsW,Fri Nov 15 07:15:55 +0000 2019,-0.2263,0.0,0.826,0.174
354,BBC News (World),RT @BBCNews: MH17 disaster: Phone-taps 'show Russia directed Ukraine rebels' https://t.co/swWon74fkS,Fri Nov 15 07:15:30 +0000 2019,-0.7096,0.0,0.604,0.396
355,BBC News (World),Dublin: Gove and Sturgeon at British-Irish Council meeting https://t.co/czDEfn6Nvi,Fri Nov 15 06:57:27 +0000 2019,0.0,0.0,1.0,0.0
356,BBC News (World),A rubbish story: China's mega-dump full 25 years ahead of schedule https://t.co/LnMd5PauG4,Fri Nov 15 06:55:17 +0000 2019,0.0,0.0,1.0,0.0
357,BBC News (World),"RT @VFritzNews: In it for the ultra long haul. 

Today we want to know - would YOU want to spend more than 19 hours non-stop flying? 

Our…",Fri Nov 15 04:10:11 +0000 2019,0.1531,0.098,0.902,0.0
358,BBC News (World),Australia fires: New blazes forecast as temperatures rise https://t.co/jY0B90xxzJ,Fri Nov 15 04:07:54 +0000 2019,0.0,0.0,1.0,0.0
359,BBC News (World),Quiz of the week: Why did Drake cut short a headline set? https://t.co/jjzmcNbaVL,Fri Nov 15 01:18:27 +0000 2019,-0.2732,0.0,0.84,0.16
360,CBS News,Yovanovitch is applauded on her way out after the conclusion of her hearing https://t.co/qNx16IztcL https://t.co/S2z2QsMQgR,Fri Nov 15 20:28:33 +0000 2019,0.3612,0.152,0.848,0.0
361,CBS News,"Schiff delivers closing remarks for Yovanovitch hearing: ""I think you gathered from our comments that we not only g… https://t.co/an8wKEPwOV",Fri Nov 15 20:21:19 +0000 2019,0.0,0.0,1.0,0.0
362,CBS News,"""Will you be my kidney sista?"": Mom battling Lupus gets organ donation from daughter's teacher… https://t.co/obWjUpxoid",Fri Nov 15 20:19:30 +0000 2019,-0.2732,0.0,0.877,0.123
363,CBS News,"On State Dept.'s handling of Yovanovitch's removal:

Rep. Sean Maloney: ""Did you expect them to have your back?""

Y… https://t.co/wsFax89Afv",Fri Nov 15 20:10:18 +0000 2019,0.0,0.0,1.0,0.0
364,CBS News,"Mark Ronson's ""Uptown Funk"" crowned song of the decade https://t.co/sY5lOptEYX https://t.co/zSJN6V2OGH",Fri Nov 15 19:59:39 +0000 2019,0.0,0.0,1.0,0.0
365,CBS News,"RT @WDYGTN: 2020 presidential candidate Sen. @KamalaHarris is investing heavily in Iowa as the primary season approaches.

@CBSNews' @tperr…",Fri Nov 15 19:59:31 +0000 2019,0.0,0.0,1.0,0.0
366,CBS News,"As Australia's fragile koala bear colonies are being ravaged by bushfires, rescue centers along the country’s east… https://t.co/s3IAwBgp8V",Fri Nov 15 19:40:17 +0000 2019,0.5106,0.163,0.837,0.0
367,CBS News,"Yovanovitch says Ukraine and other countries look to America for ""the power of our example,"" and when the U.S. enga… https://t.co/LHEth5W5ND",Fri Nov 15 19:39:00 +0000 2019,0.0,0.0,1.0,0.0
368,CBS News,"Yovanovitch says she's ""not aware"" of another president asking a foreign country to investigate an American

Rep. J… https://t.co/2TC9pW5hxl",Fri Nov 15 19:29:06 +0000 2019,0.0,0.0,1.0,0.0
369,CBS News,"RT @CBSEveningNews: .@MajorCBS: ""If all of this was so innocent &amp; so benign, why are federal prosecutors already indicting Lev Parnas &amp; Igo…",Fri Nov 15 19:20:58 +0000 2019,0.6917,0.214,0.786,0.0
370,CBS News,"RT @CBSEveningNews: Rep. Eric Swalwell (D-CA): ""Pres. Trump smeared you in Ukraine, smeared you in that phone call with Pres. Zelensky and…",Fri Nov 15 19:20:49 +0000 2019,0.0,0.0,1.0,0.0
371,CBS News,"What have presidents been impeached for? These were the articles of impeachment for Andrew Johnson, Richard Nixon a… https://t.co/9qi9HcMgwd",Fri Nov 15 19:19:30 +0000 2019,0.0,0.0,1.0,0.0
372,CBS News,"Rep. Chris Stewart says he thinks public support for impeachment is ""going to be less when these hearings are over… https://t.co/HcxCBeTvL7",Fri Nov 15 19:06:53 +0000 2019,0.4019,0.119,0.881,0.0
373,CBS News,"Stewart: Do you have any information regarding the president of the United States accepting any bribes? 
Yovanovitc… https://t.co/VEP9vXHezo",Fri Nov 15 19:02:12 +0000 2019,0.6597,0.252,0.748,0.0
374,CBS News,"Joe Biden reacts to the shooting at Saugus High School in California: ""I'm so tired of people talking about your pr… https://t.co/m6eJ2NmGfq",Fri Nov 15 19:00:48 +0000 2019,-0.5777,0.0,0.849,0.151
375,CBS News,"RT @CBSEveningNews: Yovanovitch: ""What we do is inherently non-partisan. It is about our national security interests. It's not about what i…",Fri Nov 15 18:51:55 +0000 2019,0.5267,0.188,0.812,0.0
376,CBS News,"RT @FaceTheNation: AMB. YOVANOVITCH: “In my line of work...all we have is our reputation, and so this has been a very painful period.” http…",Fri Nov 15 18:44:09 +0000 2019,-0.4927,0.0,0.873,0.127
377,CBS News,There have been more mass shootings than days this year https://t.co/e4qyluMQHA https://t.co/ey9t1UHrI4,Fri Nov 15 18:39:30 +0000 2019,0.0,0.0,1.0,0.0
378,CBS News,"Yovanovitch says Trump's attacks have had a ""chilling effect"" on her colleagues in foreign service: ""People don't k… https://t.co/fErrduIn4z",Fri Nov 15 18:36:49 +0000 2019,-0.4588,0.0,0.8,0.2
379,CBS News,"RT @CBSEveningNews: ""I'm not just angry for you I'm angry for every single foreign officer, military officer &amp; every intelligence officer w…",Fri Nov 15 18:30:50 +0000 2019,0.8178,0.309,0.691,0.0
380,The New York Times,"Next week, we'll hear from Lt. Col. Alexander Vindman, Gordon Sondland, Fiona Hill and others relevant to the inqui… https://t.co/UtI1Q6Q5uL",Fri Nov 15 20:57:18 +0000 2019,0.0,0.0,1.0,0.0
381,The New York Times,Will streaming spell the end of cinema or revive it? @aoscott — as Professional Couch Potato and Professional Cinep… https://t.co/w2IExzms1n,Fri Nov 15 20:45:01 +0000 2019,0.34,0.118,0.882,0.0
382,The New York Times,The hearing room broke into applause as Marie Yovanovitch concluded her public testimony in the impeachment inquiry… https://t.co/vBWkSc7dsM,Fri Nov 15 20:38:37 +0000 2019,0.0,0.13,0.741,0.13
383,The New York Times,Breaking News: The Texas parole board unanimously voted to recommend that the governor delay Rodney Reed’s executio… https://t.co/4xs0HAmONa,Fri Nov 15 20:36:27 +0000 2019,0.0516,0.12,0.769,0.111
384,The New York Times,The testimony of Marie Yovanovitch has concluded. Here are key moments from her testimony. https://t.co/d1vTDLbhmX,Fri Nov 15 20:32:15 +0000 2019,0.0,0.0,1.0,0.0
385,The New York Times,The owner of a New York building and 2 others were found guilty in a 2015 gas explosion that killed 2 people and le… https://t.co/V5auISWUnx,Fri Nov 15 20:17:16 +0000 2019,-0.8074,0.0,0.722,0.278
386,The New York Times,We’ve deleted an earlier tweet to this story to correct our description of Senator Warren’s timeline for enacting Medicare for all.,Fri Nov 15 19:49:00 +0000 2019,0.0,0.0,1.0,0.0
387,The New York Times,Elizabeth Warren has vowed to pass major health care legislation in the first 100 days of her presidency. But she w… https://t.co/4QPlZhHQMV,Fri Nov 15 19:45:07 +0000 2019,0.2732,0.091,0.909,0.0
388,The New York Times,"During today’s hearing, Rep. Elise Stefanik brought up the whistleblower. @npfandos, @anniekarni and @julianbarnes… https://t.co/hqzPxvxa3c",Fri Nov 15 19:26:35 +0000 2019,0.0,0.0,1.0,0.0
389,The New York Times,"Marie Yovanovitch on the ""chilling effect"" of President Trump's actions on the Foreign Service: ""People don't know… https://t.co/s2hlQT0DyI",Fri Nov 15 19:08:05 +0000 2019,-0.0258,0.0,0.939,0.061
390,The New York Times,How does Marie Yovanovitch’s testimony add to our understanding of the Trump pressure campaign on Zelensky?… https://t.co/jVPFNxcbcg,Fri Nov 15 19:02:23 +0000 2019,-0.296,0.0,0.879,0.121
391,The New York Times,The FAFSA is the first step to unlocking potential federal financial aid for college. It generates a family’s expec… https://t.co/7N2s2PNM1Z,Fri Nov 15 19:00:14 +0000 2019,0.0,0.0,1.0,0.0
392,The New York Times,"Twitter detailed its plans to ban political ads on Friday, but no matter what it does the platform faces criticism… https://t.co/50V4b63py3",Fri Nov 15 18:40:09 +0000 2019,-0.6059,0.047,0.742,0.21
393,The New York Times,"Our congressional correspondent @npfandos gives context to the line of questioning by Steve Castor, the Republican… https://t.co/0t2P743Ii1",Fri Nov 15 18:32:25 +0000 2019,-0.1027,0.0,0.92,0.08
394,The New York Times,"Our reporter went inside the weird, wild, low-wage world of Mechanical Turk, Amazon's platform for crowdwork or mic… https://t.co/85udGux4LA",Fri Nov 15 18:30:07 +0000 2019,-0.1779,0.0,0.914,0.086
395,The New York Times,"""The president in realtime is attacking you,"" Rep. Adam Schiff told Marie Yovanovitch as she testified. ""What effec… https://t.co/9JGe840bCM",Fri Nov 15 18:13:33 +0000 2019,-0.4588,0.0,0.857,0.143
396,The New York Times,"In his questioning, Steve Castor, Republican counsel, attempted to establish that Marie Yovanovitch doesn’t have di… https://t.co/xBXczGtPmV",Fri Nov 15 18:04:48 +0000 2019,-0.1027,0.0,0.92,0.08
397,The New York Times,Michael Bloomberg is poised to swamp the field with advertising. Deval Patrick has made clear that he aims to compe… https://t.co/DToWNfnBTb,Fri Nov 15 18:00:18 +0000 2019,0.5574,0.195,0.805,0.0
398,The New York Times,Here's everyone who's been charged in investigations related to the 2016 U.S. election https://t.co/18wiLhI0Kp,Fri Nov 15 17:45:30 +0000 2019,-0.2023,0.0,0.878,0.122
399,The New York Times,"Read Marie Yovanovitch's opening statements from today's impeachment hearing, in which she describes her family's h… https://t.co/51Hpcsdr4A",Fri Nov 15 17:40:10 +0000 2019,0.0,0.0,1.0,0.0
400,Fox News,.@POTUS: “Hopefully we can all work together next year to continue delivering for the American people.”… https://t.co/FdLczQZN4g,Thu Nov 08 05:01:00 +0000 2018,0.0,0.0,1.0,0.0
401,Fox News,Former US Attorney Harry Litman on Whitaker &amp; Mueller probe: “I think most people think it’s unlikely that he would… https://t.co/6W1eHbZ7zZ,Thu Nov 08 04:55:00 +0000 2018,0.0,0.0,1.0,0.0
402,Fox News,Pete Davidson's 'SNL' castmate Kenan Thompson talks Dan Crenshaw joke: 'They are figuring out a way to right that w… https://t.co/MlIJF907FK,Thu Nov 08 04:50:00 +0000 2018,0.296,0.104,0.896,0.0
403,Fox News,".@jasoninthehouse: “Attorney General @jeffsessions is a patriot. He was a good Republican, and I applaud him for hi… https://t.co/lqmOqmHcJZ",Thu Nov 08 04:45:00 +0000 2018,0.7096,0.296,0.704,0.0
404,Fox News,"Tom Dupree on Acting Attorney General Matthew Whitaker: “Calls for him to recuse from Russia, I think, are meritles… https://t.co/74TWeQngjg",Thu Nov 08 04:35:00 +0000 2018,0.0,0.0,1.0,0.0
405,Fox News,"Cabinet shakeup expected after @jeffsessions pushed out, @edhenry reports @foxnewsnight https://t.co/6UTwyCpZRV https://t.co/MY7kH6s4T7",Thu Nov 08 04:25:00 +0000 2018,-0.1531,0.0,0.873,0.127
406,Fox News,"New reactions to Sessions resignation, Catherine Herridge has the story @foxnewsnight https://t.co/6UTwyCHBgv https://t.co/FaiATyMSgC",Thu Nov 08 04:14:15 +0000 2018,-0.296,0.0,0.845,0.155
407,Fox News,MLB star @Bharper3407 rejects $300M offer from Nationals: Reports (via @FoxBusiness) https://t.co/Bgfoyi7fNH,Thu Nov 08 04:05:00 +0000 2018,-0.4939,0.0,0.775,0.225
408,Fox News,Doug Schoen: Trump shouldn’t have fired Jeff Sessions – here’s why https://t.co/0ITTpZyqyx,Thu Nov 08 03:55:00 +0000 2018,-0.5574,0.0,0.735,0.265
409,Fox News,"Joseph diGenova on who could replace AG Sessions: ""@ChrisChristie would have the full confidence of @POTUS, which i… https://t.co/3eoxyIurd3",Thu Nov 08 03:52:26 +0000 2018,0.5106,0.155,0.845,0.0
410,Fox News,‘Brady Bunch’ cast to take part in TV home’s renovation: report https://t.co/rebtV4qkql,Thu Nov 08 03:48:00 +0000 2018,0.0,0.0,1.0,0.0
411,Fox News,".@TuckerCarlson: Dems' Election Message Was All 'Trump', No Substance https://t.co/CscvHQkfAX",Thu Nov 08 03:42:00 +0000 2018,-0.296,0.0,0.804,0.196
412,Fox News,"11-year-old in North Carolina charged with putting needles in Halloween candy, police say https://t.co/Dm3F07wpIt",Thu Nov 08 03:35:00 +0000 2018,-0.2023,0.0,0.878,0.122
413,Fox News,Rhino rescue? Scientists may hold key to saving northern white rhinoceros from extinction  https://t.co/VUifTtCbTk,Thu Nov 08 03:29:00 +0000 2018,0.5106,0.202,0.798,0.0
414,Fox News,"RT @FoxBusiness: Rick Scott: ""Socialism will not happen in our nation, and it's not going to happen under my watch."" https://t.co/CLNOuNnGNo",Thu Nov 08 03:23:02 +0000 2018,0.0,0.0,1.0,0.0
415,Fox News,"Democrat Colin Allred, who unseated Rep. Pete Sessions, won't say if he'll back Pelosi https://t.co/mNox8bKgiA",Thu Nov 08 03:23:00 +0000 2018,0.0,0.0,1.0,0.0
416,Fox News,Surveillance video shows Michigan woman reportedly reversing car into store https://t.co/tJr2cUsZ8a,Thu Nov 08 03:16:01 +0000 2018,0.0,0.0,1.0,0.0
417,Fox News,".@senatemajldr Mitch McConnell said Wednesday that Democrats and Republicans will have to address health care ""on a… https://t.co/xF54bEhvOA",Thu Nov 08 03:11:00 +0000 2018,0.4939,0.158,0.842,0.0
418,Fox News,Woman finds her diamond before proposal and 'ring shames' herself https://t.co/uoLHUxHeBD,Thu Nov 08 03:04:00 +0000 2018,-0.0772,0.17,0.638,0.191
419,Fox News,McDonald's customers’ $5M lawsuit over unwanted Quarter Pounder cheese dismissed by judge https://t.co/yBEvL4cAFK,Thu Nov 08 03:01:47 +0000 2018,-0.4215,0.0,0.743,0.257
420,CNN,"In the weeks leading up to New Year’s Eve, @LisaLing embeds with the NYPD to find out what it takes to keep New Yor… https://t.co/GdWZOPpRDN",Sat Nov 16 01:00:14 +0000 2019,0.0,0.0,1.0,0.0
421,CNN,"As President Trump and his supporters seek to build expectations around the report, the Justice Department's inspec… https://t.co/OCfMS6RW0P",Sat Nov 16 00:59:33 +0000 2019,0.743,0.283,0.717,0.0
422,CNN,"Amazon is adding ""Amazon Pharmacy"" branding to PillPack, the mail-order pharmacy it acquired in 2018 https://t.co/8VXxlwHHxg",Sat Nov 16 00:47:52 +0000 2019,0.34,0.195,0.805,0.0
423,CNN,Pope Francis said some of the things he's heard targeting Jews and the LGBTQ community remind him of the days of Ad… https://t.co/8AxIBih9lX,Sat Nov 16 00:47:21 +0000 2019,0.0,0.0,1.0,0.0
424,CNN,Hulu is bumping the price of Hulu + Live TV by nearly 22 percent in its second price hike this year https://t.co/uj2bneR0lg,Sat Nov 16 00:44:41 +0000 2019,0.0,0.0,1.0,0.0
425,CNN,"President Trump intervened in three high-profile military criminal cases involving war crimes, a decision that igno… https://t.co/hJU6u9daVs",Sat Nov 16 00:19:24 +0000 2019,-0.8074,0.0,0.657,0.343
426,CNN,The Texas Court of Criminal Appeals blocked the execution of Rodney Reed. The court granted Reed's motion to stay t… https://t.co/f3i4CLLuQQ,Sat Nov 16 00:05:57 +0000 2019,-0.5423,0.078,0.706,0.216
427,CNN,Read State Department aide David Holmes' opening statement https://t.co/XHu7pEvqwd https://t.co/nsLBiEBuku,Fri Nov 15 23:52:56 +0000 2019,0.0,0.0,1.0,0.0
428,CNN,"David Holmes, testifying behind closed doors, backs up US diplomat Bill Taylor's version of the call between Presid… https://t.co/FE6PjsxQgH",Fri Nov 15 23:48:32 +0000 2019,-0.0516,0.0,0.938,0.062
429,CNN,"GOP Rep. Elise Stefanik of New York, a member of the House Intelligence Committee, has played a key role in this we… https://t.co/lLUswK5bfk",Fri Nov 15 23:43:50 +0000 2019,0.6705,0.224,0.776,0.0
430,CNN,An unflappable Marie Yovanovitch faces down President Trump's taunts | Analysis by CNN's @MaeveReston… https://t.co/V4Y1pLYTGd,Fri Nov 15 23:40:09 +0000 2019,0.0,0.0,1.0,0.0
431,CNN,"""Clearly [WeWork] is in desperate need of a turnaround, but Legere is not the right man for the job,"" Charles M. El… https://t.co/MKa8rJvrhM",Fri Nov 15 23:37:26 +0000 2019,0.0516,0.079,0.851,0.07
432,CNN,"Today ""will go down in history as day two of the public impeachment hearings of President Donald Trump, but it also… https://t.co/5tCtLtH6L5",Fri Nov 15 23:27:45 +0000 2019,0.0,0.0,1.0,0.0
433,CNN,"The ousted US ambassador to Ukraine testified Friday that she was ""shocked and devastated"" after learning that Pres… https://t.co/VWcFSLFrRg",Fri Nov 15 23:18:08 +0000 2019,-0.743,0.0,0.73,0.27
434,CNN,"President Trump says the economy is ""BOOMING."" But two newly published GDP models paint a starkly different picture… https://t.co/0I9aSmpaDa",Fri Nov 15 23:08:35 +0000 2019,0.0,0.0,1.0,0.0
435,CNN,"Kateryna Handziuk, who died in 2018 following an acid attack, was brought up today because on April 25 — when Marie… https://t.co/HIazJ5ghm6",Fri Nov 15 22:59:20 +0000 2019,-0.7717,0.0,0.739,0.261
436,CNN,While some cannabis businesses are hopeful of a market rebound — one even has its sights on a new public listing —… https://t.co/vGB77i1OOo,Fri Nov 15 22:50:30 +0000 2019,0.5106,0.148,0.852,0.0
437,CNN,The NFL has suspended Cleveland Browns defensive end Myles Garrett indefinitely — and at least for the rest of the… https://t.co/w9wvGQDcZr,Fri Nov 15 22:38:19 +0000 2019,-0.4588,0.05,0.811,0.14
438,CNN,"Britain's Prince Andrew, the Duke of York, said in an interview that he let the royal family down by associating hi… https://t.co/NQHXwNu6up",Fri Nov 15 22:31:11 +0000 2019,0.0,0.0,1.0,0.0
439,CNN,"In a historic move, President Trump announced that hospitals will be required to disclose the rates they privately… https://t.co/DDhUDqcIkJ",Fri Nov 15 22:20:48 +0000 2019,0.0,0.0,1.0,0.0
440,BBC News (World),Africa's top shots: 8-14 November 2019 https://t.co/ZL5rk4zTRV,Fri Nov 15 00:34:41 +0000 2019,0.2023,0.231,0.769,0.0
441,BBC News (World),Kenya's ugali scare: How safe is your maize flour? https://t.co/Z9AaCJh1qx,Fri Nov 15 00:32:20 +0000 2019,-0.0772,0.206,0.567,0.227
442,BBC News (World),The hacking threat to India's digital economy dream https://t.co/ZHb0IUwpXa,Fri Nov 15 00:29:56 +0000 2019,-0.34,0.161,0.565,0.274
443,BBC News (World),Emotional reunions after California school shooting https://t.co/2kPYXrOYFv https://t.co/D249kN7gpd,Fri Nov 15 00:17:35 +0000 2019,0.1531,0.186,0.814,0.0
444,BBC News (World),Hong Kong protests: Man dies amid clashes https://t.co/q3mddmLWsW,Fri Nov 15 00:13:53 +0000 2019,-0.2263,0.0,0.787,0.213
445,BBC News (World),Trump impeachment inquiry: Why Ukraine is so important to the US https://t.co/MEZEnN7Uze,Thu Nov 14 23:05:54 +0000 2019,0.3327,0.177,0.823,0.0
446,BBC News (World),"Manny MUA had it all – followers, sponsorships and fame, but then he was ‘cancelled’

A year later, he reflects on… https://t.co/MC93brXcUS",Thu Nov 14 23:04:23 +0000 2019,0.2382,0.093,0.907,0.0
447,BBC News (World),US silicone death: Briton Donna Francis sentenced to year in jail https://t.co/9UOI9R5HgL,Thu Nov 14 22:59:08 +0000 2019,-0.6124,0.0,0.667,0.333
448,BBC News (World),Watching impeachment hearing in Trump country https://t.co/RWCvr2BINK,Thu Nov 14 22:47:39 +0000 2019,0.0,0.0,1.0,0.0
449,BBC News (World),"Could air conditioning save the planet? 
[Tap to expand] https://t.co/TXJsaRsncy https://t.co/tflieM35JU",Thu Nov 14 21:39:24 +0000 2019,0.4939,0.242,0.758,0.0
450,BBC News (World),US gynaecologist 'performed hysterectomies without consent' https://t.co/81HlCBb4hH,Thu Nov 14 21:09:52 +0000 2019,-0.1695,0.0,0.783,0.217
451,BBC News (World),"RT @BBCBreaking: Two students have been killed and three others injured by 16-year-old who opened fire at school in California, officials s…",Thu Nov 14 20:32:08 +0000 2019,-0.8625,0.0,0.664,0.336
452,BBC News (World),White House hopeful Elizabeth Warren baits billionaires https://t.co/v1QanJYHl5,Thu Nov 14 20:30:36 +0000 2019,0.5106,0.32,0.68,0.0
453,BBC News (World),Trump impeachment inquiry: Right-wing media denounce 'boring' TV premiere https://t.co/zBNIGpuhAC,Thu Nov 14 19:30:32 +0000 2019,-0.34,0.0,0.789,0.211
454,BBC News (World),Ryan Straschnitzki: Paralysed hockey player moves his leg after surgery https://t.co/b8gtKK8lip,Thu Nov 14 19:07:43 +0000 2019,0.0,0.0,1.0,0.0
455,BBC News (World),Erdogan shows anti-Kurdish video to senators at White House https://t.co/bhWKKFEUs6,Thu Nov 14 18:11:04 +0000 2019,0.0,0.0,1.0,0.0
456,BBC News (World),Nasa probing oxygen mystery on Mars https://t.co/2cw1gYrSzA,Thu Nov 14 17:27:04 +0000 2019,0.0,0.0,1.0,0.0
457,BBC News (World),MH17 disaster: Phone-taps 'show Russia directed Ukraine rebels' https://t.co/fEqpLHam7a,Thu Nov 14 17:18:03 +0000 2019,-0.7096,0.0,0.543,0.457
458,BBC News (World),Australian bushfires: Why do people start fires during fires? https://t.co/DDXXDWES23,Thu Nov 14 17:12:45 +0000 2019,0.0,0.0,1.0,0.0
459,BBC News (World),Several injured in California school shooting https://t.co/ZgbUQJqMpq,Thu Nov 14 16:49:24 +0000 2019,-0.4019,0.0,0.69,0.31
460,CBS News,"RT @NicoleSganga: Conversations with half a dozen of Andrew Yang's high school friends reveal a rebellious teen, albeit the kind that still…",Fri Nov 15 18:23:04 +0000 2019,0.6486,0.253,0.661,0.086
461,CBS News,"Yovanovitch shoots down claims of a Ukrainian ""plan"" or ""plot"" against Trump: ""People are critical, and that does n… https://t.co/2Aygd06wRs",Fri Nov 15 18:22:32 +0000 2019,-0.3182,0.0,0.887,0.113
462,CBS News,Banksy artwork of a refugee in a life jacket is now under floodwater in Venice https://t.co/3AGsSLOWRl https://t.co/c9o5MgRGxM,Fri Nov 15 18:19:30 +0000 2019,0.0,0.0,1.0,0.0
463,CBS News,"Yovanovitch says she never met or talked to Hunter Biden, and sidesteps question about whether he got on the Burism… https://t.co/smug8viuFc",Fri Nov 15 18:07:53 +0000 2019,0.0,0.0,1.0,0.0
464,CBS News,"Pornography can be damaging, especially for those who “probably aren’t mature enough to process what they’re seeing… https://t.co/juzSRhyGD7",Fri Nov 15 18:00:27 +0000 2019,-0.128,0.127,0.724,0.149
465,CBS News,"Rep. Devin Nunes says the House Intelligence Committee has become the ""House Impeachment Committee"" and that Yovano… https://t.co/8sPribHKlQ",Fri Nov 15 17:46:42 +0000 2019,0.4767,0.154,0.846,0.0
466,CBS News,"Yovanovitch says rumors of her removal undermined the U.S. position with Ukraine: ""The Ukrainians didn't know what… https://t.co/Ebu0srEqlZ",Fri Nov 15 17:45:15 +0000 2019,-0.3612,0.0,0.872,0.128
467,CBS News,"Meet Mutley, the dog who crashed a stranger's wedding and helped solve his master's murder https://t.co/Px4CsD0TAJ https://t.co/lGcHHN3tPN",Fri Nov 15 17:39:33 +0000 2019,-0.5994,0.088,0.683,0.229
468,CBS News,Marie Yovanovitch's hearing has resumed. Watch live and follow our updates: https://t.co/qNx16IztcL https://t.co/d51OU14eqX,Fri Nov 15 17:24:17 +0000 2019,0.0,0.0,1.0,0.0
469,CBS News,BREAKING: Cleveland Browns' Myles Garrett has been suspended indefinitely by the NFL after helmet hit and fight dur… https://t.co/d8j18MA3XV,Fri Nov 15 17:16:44 +0000 2019,-0.6908,0.0,0.749,0.251
470,CBS News,RT @edokeefe: Here’s a list of the charges against Roger Stone via @AmberAliNews: https://t.co/0h1miICRh6,Fri Nov 15 16:58:11 +0000 2019,-0.2732,0.0,0.851,0.149
471,CBS News,"BREAKING: Roger Stone, a former Trump campaign adviser, has been found guilty on all seven counts… https://t.co/AG5vE6BWs3",Fri Nov 15 16:57:06 +0000 2019,-0.4215,0.0,0.843,0.157
472,CBS News,"RT @margbrennan: Notable excerpt from @realDonaldTrump in April 21 call with Ukraine's Zelensky: ""...When I owned Miss Universe, they alway…",Fri Nov 15 16:47:03 +0000 2019,-0.1531,0.0,0.918,0.082
473,CBS News,"Disparity in home lending costs minorities millions, researchers find https://t.co/XgWs7Zv8mx https://t.co/GYI7YuwsaG",Fri Nov 15 16:39:39 +0000 2019,0.0,0.0,1.0,0.0
474,CBS News,"CBSN legal contributor Keir Dougall on Trump's tweet attacking Yovanovitch during her hearing: ""Unfortunately for P… https://t.co/Y4UuyQjQzZ",Fri Nov 15 16:34:50 +0000 2019,-0.5994,0.072,0.67,0.258
475,CBS News,Dangerous air pollution in India forces Delhi schools to close for 2nd time in 2 weeks https://t.co/55wHo9Bzxc https://t.co/ZhFwbSQ3pw,Fri Nov 15 16:19:40 +0000 2019,-0.4767,0.0,0.838,0.162
476,CBS News,.@PaulaReidCBS breaks down President Trump's Twitter strategy for the impeachment hearings — and how his tweets cou… https://t.co/BSm6tZMZXk,Fri Nov 15 16:01:16 +0000 2019,0.0,0.0,1.0,0.0
477,CBS News,Millennials turning to astrology to combat stress https://t.co/2YLedWWxYr https://t.co/MryK471pxp,Fri Nov 15 15:59:49 +0000 2019,-0.6369,0.0,0.574,0.426
478,CBS News,.@edokeefe says a senior Republican aide told him President Trump's tweet criticizing Yovanovitch during her hearin… https://t.co/de2kW3AHND,Fri Nov 15 15:54:59 +0000 2019,-0.3612,0.0,0.857,0.143
479,CBS News,".@nancycordes on Yovanovitch's testimony about her removal: ""I don't think I've ever seen anything quite like this… https://t.co/TADUaEsjJJ",Fri Nov 15 15:49:01 +0000 2019,0.4201,0.141,0.859,0.0
480,The New York Times,The bitter fight between Taylor Swift and the men she said were controlling her most recognizable music has ratchet… https://t.co/FmV8cJHuvW,Fri Nov 15 17:30:07 +0000 2019,-0.5574,0.074,0.702,0.223
481,The New York Times,"After a brief recess, Marie Yovanovitch is testifying again in the impeachment hearing. Watch our live stream and f… https://t.co/c8RdR0PO3I",Fri Nov 15 17:28:51 +0000 2019,0.0,0.0,1.0,0.0
482,The New York Times,A controversy over accusations of unwanted touching by a male contestant has created a backlash among fans of the l… https://t.co/VyAyHjq3oy,Fri Nov 15 17:15:03 +0000 2019,-0.296,0.094,0.708,0.198
483,The New York Times,The Cleveland Browns star Myles Garrett was suspended indefinitely for pulling off the helmet of a rival quarterbac… https://t.co/T6qVpa12cH,Fri Nov 15 17:11:03 +0000 2019,-0.4767,0.0,0.846,0.154
